osm_type,osm_id,lat,lon,housenumber,street,unit,city,state,postcode,country,full_address,nearest_segment_id,nearest_from_node,nearest_to_node,nearest_street_name,distance_to_road_m
node,4117432809,29.6441599,-82.4440321,901,Southwest 96th Street,,Gainesville,FL,32607,US,"901 Southwest 96th Street, Gainesville FL 32607, US",109597,4072322317,84824776,Southwest 96th Street,61.95
way,492223410,29.637441605860563,-82.32908087357858,300,Southwest 16th Avenue,,Gainesville,FL,32601,,"300 Southwest 16th Avenue, Gainesville FL 32601",92707,84842420,1419746085,Southwest 6th Street,61.96
node,13877582390,29.6338215,-82.421824,2025,SW 75th St,Suite 20,Gainesville,Florida,32607,,"2025 SW 75th St #Suite 20, Gainesville Florida 32607",95173,84857004,84905935,Southwest 75th Street,61.96
node,4123838596,29.6446739,-82.4630389,901,Southwest 113th Way,,Gainesville,FL,,US,"901 Southwest 113th Way, Gainesville FL, US",92704,84842392,84869646,Southwest 113th Way,62.04
node,13485226913,29.1275541,-82.2190499,6150,SW 60th Ave,1423,Ocala,FL,34474,,"6150 SW 60th Ave #1423, Ocala FL 34474",72349,3605917109,3605917104,Southwest 60th Avenue,62.05
relation,4012046,29.173052590928155,-82.03592840291998,1415,West Gleneagles Road,,Ocala,,34472,,"1415 West Gleneagles Road, Ocala 34472",15093,98845331,98845333,West Gleneagles Road,62.09
node,4606174295,29.6336288,-82.3738483,2002,SW 34th St,,Gainesville,FL,32608,,"2002 SW 34th St, Gainesville FL 32608",109364,3879139921,84904245,Southwest 20th Avenue,62.09
way,294249762,29.623116671461627,-82.33882036385663,2903,Southwest 13th Street,,Gainesville,,32601,,"2903 Southwest 13th Street, Gainesville 32601",85339,9990580236,1383084589,Southwest 13th Street,62.14
way,377569023,29.612119515606892,-82.40833015982273,4700,Southwest 58th Drive,,Gainesville,,32608,,"4700 Southwest 58th Drive, Gainesville 32608",84767,4253057999,4253057999,Southwest 58th Drive,62.16
way,807685855,29.66255434572084,-82.43293723822116,1105,Fort Clarke Boulevard,,Gainesville,FL,32606,,"1105 Fort Clarke Boulevard, Gainesville FL 32606",86056,84737857,3801402445,Fort Clarke Boulevard,62.18
node,13514791861,29.0662101,-82.2771509,9201,Southwest 108th Place,416,Ocala,FL,34481,,"9201 Southwest 108th Place #416, Ocala FL 34481",57817,98850575,1407926528,Southwest 94th Court;Southwest 108th Street,62.19
node,13821909101,29.1719682,-82.1048157,2415,Southeast 17th Street,,,,34471,,"2415 Southeast 17th Street, 34471",23455,98905441,98837854,Southeast Maricamp Road;Southeast 17th Street,62.19
relation,9418131,29.683748518140323,-82.37151860605289,3401,Northwest 34th Street,,Gainesville,FL,32605,,"3401 Northwest 34th Street, Gainesville FL 32605",97938,84870413,4026997442,Northwest 31st Boulevard,62.24
node,13241564220,29.8525587,-82.590483,9,,,,,,,9,112520,7930170695,84792376,Northwest 212 Avenue,62.25
way,649785598,29.638438924965822,-82.35909013383214,2390,Mowry Road,,Gainesville,FL,32611,,"2390 Mowry Road, Gainesville FL 32611",86247,84747993,84837876,Mowry Road,62.26
way,1487369362,29.308318525625406,-82.24228186638175,10956,NW 76th Terrace,,Ocala,FL,34482-1226,,"10956 NW 76th Terrace, Ocala FL 34482-1226",83042,98888215,98858112,Northwest 76th Terrace,62.27
node,4202727296,29.6352126,-82.4385095,1901,Southwest 91st Street,,Gainesville,FL,,US,"1901 Southwest 91st Street, Gainesville FL, US",113274,10734454512,84830561,Southwest 91st Street,62.3
node,13515541507,29.140321,-82.1885463,4850,Southwest 40th Avenue,218,Ocala,FL,34474,,"4850 Southwest 40th Avenue #218, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,62.31
node,13515541506,29.1403073,-82.1885468,4850,Southwest 40th Avenue,214,Ocala,FL,34474,,"4850 Southwest 40th Avenue #214, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,62.33
node,13485226919,29.1276621,-82.2190499,6150,SW 60th Ave,1424,Ocala,FL,34474,,"6150 SW 60th Ave #1424, Ocala FL 34474",72349,3605917109,3605917104,Southwest 60th Avenue,62.33
node,13515541508,29.1403347,-82.1885467,4850,Southwest 40th Avenue,222,Ocala,FL,34474,,"4850 Southwest 40th Avenue #222, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,62.38
way,857713084,29.648169443025036,-82.36085389281523,450,Village Drive,,Gainesville,FL,32611,,"450 Village Drive, Gainesville FL 32611",96541,84863802,84873625,Village Drive,62.41
node,4123838592,29.631424,-82.4623194,2303,Southwest 112th Street,,Gainesville,FL,,US,"2303 Southwest 112th Street, Gainesville FL, US",100826,84889022,84851559,Southwest 112th Street,62.46
node,4202727309,29.6317434,-82.4368358,2226,Southwest 88th Street,,Gainesville,FL,,US,"2226 Southwest 88th Street, Gainesville FL, US",103331,84912740,4340264794,Southwest 88th Street;Southwest 17th Avenue,62.51
node,13515541511,29.1404381,-82.1885468,4850,Southwest 40th Avenue,224,Ocala,FL,34474,,"4850 Southwest 40th Avenue #224, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,62.58
node,13515541510,29.1404273,-82.1885472,4850,Southwest 40th Avenue,220,Ocala,FL,34474,,"4850 Southwest 40th Avenue #220, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,62.6
node,13515541509,29.1404161,-82.1885475,4850,Southwest 40th Avenue,216,Ocala,FL,34474,,"4850 Southwest 40th Avenue #216, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,62.61
node,13485226925,29.12777,-82.2190499,6150,SW 60th Ave,1435,Ocala,FL,34474,,"6150 SW 60th Ave #1435, Ocala FL 34474",72349,3605917109,3605917104,Southwest 60th Avenue,62.62
way,259926043,29.64772870747043,-82.35335779247389,2191,Stadium Road,,Gainesville,,32612,,"2191 Stadium Road, Gainesville 32612",91781,84836655,84836633,Stadium Road,62.63
node,4485325336,29.6054706,-82.4477899,9934,Southwest 52nd Road,,Gainesville,FL,,US,"9934 Southwest 52nd Road, Gainesville FL, US",79458,84834035,84917606,Southwest 52nd Road;Southwest 96th Terrace,62.66
way,294197707,29.6507652791721,-82.34553678714464,191,Fletcher Drive,,Gainesville,FL,32612,,"191 Fletcher Drive, Gainesville FL 32612",91784,84836664,7038320554,Fletcher Drive,62.66
node,2889363669,29.1289448,-82.179776,3436,Southwest 58th Street,,Ocala,,34471,,"3436 Southwest 58th Street, Ocala 34471",60420,98873276,98873276,Southwest 34th Avenue;Southwest 58th Street;Southwest 36th Avenue;Southwest 53rd Street,62.74
node,4165814716,29.6289469,-82.4617105,11226,Southwest 27th Avenue,,Gainesville,FL,,US,"11226 Southwest 27th Avenue, Gainesville FL, US",111010,6060333070,7025986089,Southwest 27th Avenue,62.74
way,1093623606,29.09126237925654,-82.24590013986965,7621,SW State Rd 200,103,Ocala,FL,34476,,"7621 SW State Rd 200 #103, Ocala FL 34476",73628,6063618402,2151875629,,62.9
node,4165814724,29.6278674,-82.4633387,11373,Southwest 27th Avenue,,Gainesville,FL,,US,"11373 Southwest 27th Avenue, Gainesville FL, US",111010,6060333070,7025986089,Southwest 27th Avenue,63.0
node,13515534027,29.1376329,-82.1885603,4850,Southwest 40th Avenue,818,Ocala,FL,34474,,"4850 Southwest 40th Avenue #818, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,63.02
relation,4011475,29.094817845551557,-82.44348286165629,19330,Southwest 83rd Place Road,,Dunnellon,,34432,,"19330 Southwest 83rd Place Road, Dunnellon 34432",49809,98807952,98968189,Southwest 194th Court,63.06
node,13515534026,29.1376192,-82.1885606,4850,Southwest 40th Avenue,814,Ocala,FL,34474,,"4850 Southwest 40th Avenue #814, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,63.06
node,13430728054,29.1713157,-82.179713,3435,SW 20th St,133,Ocala,FL,34474,,"3435 SW 20th St #133, Ocala FL 34474",75225,9939814129,9939814128,,63.08
node,13515534028,29.1376466,-82.1885609,4850,Southwest 40th Avenue,822,Ocala,FL,34474,,"4850 Southwest 40th Avenue #822, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,63.08
way,503128995,29.64062074153181,-82.343764610342,1600,Southwest Archer Road,,Gainesville,,32608,,"1600 Southwest Archer Road, Gainesville 32608",105391,84942165,84828161,Newell Drive,63.15
way,294234931,29.640348046753985,-82.37082375482792,1372,Orange Drive,,Gainesville,FL,32612,,"1372 Orange Drive, Gainesville FL 32612",108355,2654220485,84743127,Orange Drive,63.16
node,4484268597,29.6031793,-82.439465,5459,Southwest 91st Terrace,,Gainesville,FL,,US,"5459 Southwest 91st Terrace, Gainesville FL, US",84681,4183765778,84826005,Southwest 91st Terrace;Southwest 56th Place,63.16
node,13515534031,29.13775,-82.1885622,4850,Southwest 40th Avenue,824,Ocala,FL,34474,,"4850 Southwest 40th Avenue #824, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,63.19
way,285325369,29.64607136212504,-82.36067597178837,658,Corry Circle,,Gainesville,FL,32612,,"658 Corry Circle, Gainesville FL 32612",98482,84873639,84869123,Village Drive,63.19
node,13515534030,29.1377392,-82.1885625,4850,Southwest 40th Avenue,820,Ocala,FL,34474,,"4850 Southwest 40th Avenue #820, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,63.22
way,150858526,29.648052949902826,-82.34644000792008,1819,Stadium Road,,Gainesville,FL,32611,,"1819 Stadium Road, Gainesville FL 32611",91785,84836664,84836655,Stadium Road,63.23
node,13515534029,29.137728,-82.1885626,4850,Southwest 40th Avenue,816,Ocala,FL,34474,,"4850 Southwest 40th Avenue #816, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,63.23
node,4168346772,29.6390336,-82.4426186,9409,Southwest 14th Avenue,,Gainesville,FL,,US,"9409 Southwest 14th Avenue, Gainesville FL, US",90253,84830551,84912282,Southwest 14th Avenue,63.26
node,10234056517,29.6501673,-82.3759716,3501,Southwest 2nd Avenue,,,,32607,,"3501 Southwest 2nd Avenue, 32607",105037,84934015,7043914158,Southwest 2nd Avenue,63.29
node,4117525524,29.6405325,-82.4489848,10020,Southwest 13th Place,,Gainesville,FL,,US,"10020 Southwest 13th Place, Gainesville FL, US",92639,84842035,84842040,Southwest 13th Place,63.3
node,4494609132,29.6072671,-82.4428567,5112,Southwest 94th Street,,Gainesville,FL,,US,"5112 Southwest 94th Street, Gainesville FL, US",78352,84763958,84821748,Southwest 94th Street,63.35
way,692209097,29.15575315716654,-82.17070912761803,3130,Southwest 27th Avenue,,Ocala,,34471,,"3130 Southwest 27th Avenue, Ocala 34471",72405,3641760498,3641760504,Southwest 27th Avenue,63.48
node,12559897304,29.1564663,-82.1760677,3101,Southwest 34th Avenue,803,Ocala,FL,34474,,"3101 Southwest 34th Avenue #803, Ocala FL 34474",72942,4934771735,4934771783,Southwest 32nd Avenue,63.49
way,284659295,29.649003417423874,-82.35767004455269,414,Fraternity Drive,,Gainesville,FL,32612,,"414 Fraternity Drive, Gainesville FL 32612",96543,84863807,84882467,Fraternity Drive,63.51
node,358693437,29.1646988,-82.1739821,3001,SW College Rd,,Ocala,FL,34474,,"3001 SW College Rd, Ocala FL 34474",69504,2151875871,5275167566,Southwest 30th Avenue,63.6
way,150924772,29.644320315754758,-82.3519608245643,2107,Museum Road,,Gainesville,FL,32612,,"2107 Museum Road, Gainesville FL 32612",104804,84929723,84864004,Museum Road,63.61
way,410578787,29.6333919,-82.45929824999999,11048,Southwest 21st Road,,Gainesville,FL,,US,"11048 Southwest 21st Road, Gainesville FL, US",109750,4124186795,84718324,,63.63
way,518026647,29.597214643681376,-82.08807178675755,22020,61st Avenue,,Hawthorne,FL,32640,,"22020 61st Avenue, Hawthorne FL 32640",43573,612082153,84798343,,63.67
node,4555989165,29.6877097,-82.3382855,3773,Northwest 13th Street,,Gainesville,FL,32609,,"3773 Northwest 13th Street, Gainesville FL 32609",96667,84864455,84826674,Northwest 13th Street,63.69
node,4497682717,29.5907777,-82.4402181,6906,Southwest 91st Terrace,,Gainesville,FL,,US,"6906 Southwest 91st Terrace, Gainesville FL, US",77953,84714266,84868671,Southwest 91st Terrace,63.86
way,456132915,29.36629811440337,-82.20620051318843,4940,W Hwy 316,,,FL,,US,"4940 W Hwy 316, FL, US",82138,98788700,98830512,,63.88
node,13485226860,29.1265282,-82.2191014,6150,SW 60th Ave,1501,Ocala,FL,34474,,"6150 SW 60th Ave #1501, Ocala FL 34474",72349,3605917109,3605917104,Southwest 60th Avenue,63.94
node,13241547859,29.8527095,-82.5904445,10,,,,,,,10,87127,84792376,7930170695,Northwest 212 Avenue,64.03
way,150821724,29.64421665,-82.3462744,1817,Museum Road,,Gainesville,FL,32611,,"1817 Museum Road, Gainesville FL 32611",97676,84869333,84909959,Center Drive,64.03
node,4123838564,29.6391961,-82.4563891,10755,Southwest 14th Lane,,Gainesville,FL,,US,"10755 Southwest 14th Lane, Gainesville FL, US",106248,1419746094,1419746106,Southwest 107th Drive;Southwest 14th Lane,64.13
node,12825814595,29.8486835,-82.5923942,17,,,,,,,17,87127,84792376,7930170695,Northwest 212 Avenue,64.15
way,294234917,29.640041164933315,-82.37116131464848,1386,Blue Circle,,Gainesville,FL,32612,,"1386 Blue Circle, Gainesville FL 32612",86153,84743127,2654220485,Orange Drive,64.18
node,13485226866,29.1266362,-82.2191014,6150,SW 60th Ave,1502,Ocala,FL,34474,,"6150 SW 60th Ave #1502, Ocala FL 34474",72349,3605917109,3605917104,Southwest 60th Avenue,64.31
way,294245592,29.641471513639818,-82.37054470848089,1172,Orange Drive,,Gainesville,FL,32612,,"1172 Orange Drive, Gainesville FL 32612",108515,3041198338,2654220485,Blue Circle,64.37
way,1356574161,29.032464800528423,-82.06204973325494,13145,CR 484,,Belleview,FL,34420-5831,,"13145 CR 484, Belleview FL 34420-5831",37565,11012491165,7284997106,,64.48
node,358743581,29.6879251,-82.3523617,2115,Northwest 39th Avenue,,Gainesville,FL,32605,,"2115 Northwest 39th Avenue, Gainesville FL 32605",89381,84826702,84826708,Northwest 39th Avenue,64.48
node,13443716637,29.6505677,-82.4968076,273,Southwest 143rd Street,,Newberry,FL,32669,,"273 Southwest 143rd Street, Newberry FL 32669",110565,5093452782,9733637388,,64.49
way,864194601,29.633796587588044,-82.3664835427269,2027,Natural Area Drive,,Gainesville,FL,32611,,"2027 Natural Area Drive, Gainesville FL 32611",108505,3005474320,2977631331,Surge Area Drive;Citrus Road;Natural Area Drive,64.5
way,817337410,29.181119583883838,-82.10384502594474,600,Southeast 25th Avenue,,Ocala,FL,34471,,"600 Southeast 25th Avenue, Ocala FL 34471",35158,3616172956,3616172951,Southeast 25th Avenue,64.54
way,294203182,29.63242187661508,-82.36635090630415,2203,Surge Area Drive,,Gainesville,,32608,,"2203 Surge Area Drive, Gainesville 32608",108505,3005474320,2977631331,Surge Area Drive;Citrus Road;Natural Area Drive,64.6
way,479187232,29.63186814902026,-82.36031526221873,2409,SW Archer Road,,Gainesville,FL,32608,,"2409 SW Archer Road, Gainesville FL 32608",88436,84822613,13714655769,Old Archer Road,64.62
node,13485226872,29.1267442,-82.2191014,6150,SW 60th Ave,1513,Ocala,FL,34474,,"6150 SW 60th Ave #1513, Ocala FL 34474",72349,3605917109,3605917104,Southwest 60th Avenue,64.68
node,4497649596,29.5984643,-82.4484812,6002,Southwest 99th Street,,Gainesville,FL,,US,"6002 Southwest 99th Street, Gainesville FL, US",80531,84864135,84858639,Southwest 99th Street,64.7
node,5431208074,29.0248274,-82.159001,2020,Southwest 135th Street,,Ocala,FL,34473,,"2020 Southwest 135th Street, Ocala FL 34473",46414,98773387,98767914,Southwest 135th Street,64.7
way,430658177,29.687396649999997,-82.36282469999999,2715,Northwest 39th Avenue,,Gainesville,FL,32605,US,"2715 Northwest 39th Avenue, Gainesville FL 32605, US",107613,2163020001,2163020029,Northwest 27th Street,64.73
way,866514728,29.639103734592503,-82.35581602376459,2296,Mowry Road,,Gainesville,FL,32611,,"2296 Mowry Road, Gainesville FL 32611",110167,4249843755,84893641,Sabal Palm Drive,64.77
relation,11777891,29.63864946813634,-82.3648542742512,2880,Hull Road,,Gainesville,FL,32611,,"2880 Hull Road, Gainesville FL 32611",106031,1280389704,84837884,Museum Drive,64.79
node,11873838502,29.1850176,-82.1865045,3924,West Silver Springs Boulevard,,Ocala,FL,34482-4051,,"3924 West Silver Springs Boulevard, Ocala FL 34482-4051",63570,98911364,98838424,Southwest 38th Avenue;Southwest 3rd Street,64.8
way,150926633,29.650447949410335,-82.34689785794224,162,Fletcher Drive,,Gainesville,FL,32611,,"162 Fletcher Drive, Gainesville FL 32611",91784,84836664,7038320554,Fletcher Drive,64.81
way,1028469395,29.263478799999998,-82.15126824999999,7371,North US Highway 441,,Ocala,FL,34475,,"7371 North US Highway 441, Ocala FL 34475",68506,1576474979,2026604966,,64.87
way,265892219,29.629289122732953,-82.43629566849768,2755,Southwest 91st Street,,Gainesville,FL,32608-2749,,"2755 Southwest 91st Street, Gainesville FL 32608-2749",106336,1710355195,2019720861,Southwest 87th Drive,64.91
way,860418642,29.672096036987913,-82.29883315462601,2100,Northeast Waldo Road,,Gainesville,FL,32609,,"2100 Northeast Waldo Road, Gainesville FL 32609",107748,2166438471,2166438465,Northeast Waldo Road,64.92
node,13430728053,29.1713443,-82.179713,3435,SW 20th St,127,Ocala,FL,34474,,"3435 SW 20th St #127, Ocala FL 34474",75224,9939814128,9939814129,,65.01
node,13485226878,29.1268521,-82.2191014,6150,SW 60th Ave,1514,Ocala,FL,34474,,"6150 SW 60th Ave #1514, Ocala FL 34474",72349,3605917109,3605917104,Southwest 60th Avenue,65.05
way,259926070,29.64573009839693,-82.36150405810498,739,Corry Circle,,Gainesville,FL,32612,,"739 Corry Circle, Gainesville FL 32612",97652,84869123,84747907,Corry Circle,65.07
node,5344028723,29.6171379,-82.4281533,8018,Southwest 42nd Avenue,,Gainesville,FL,32608,,"8018 Southwest 42nd Avenue, Gainesville FL 32608",79131,84828255,84910216,Southwest 42nd Avenue,65.08
node,4165814725,29.6290215,-82.4634781,11390,Southwest 27th Avenue,,Gainesville,FL,,US,"11390 Southwest 27th Avenue, Gainesville FL, US",111010,6060333070,7025986089,Southwest 27th Avenue,65.16
node,11879278981,29.803516,-82.5159115,15930,Northwest 163rd Lane,,Alachua,FL,32615,,"15930 Northwest 163rd Lane, Alachua FL 32615",86922,84780980,84780958,,65.16
way,150860044,29.648317645115263,-82.34436942869036,432,Newell Drive,,Gainesville,FL,32611,,"432 Newell Drive, Gainesville FL 32611",99288,84878767,84836664,Buckman Drive;Stadium Road,65.2
way,1028469390,29.26294217035455,-82.15126613930639,7335,North US Highway 441,,Ocala,FL,34475,,"7335 North US Highway 441, Ocala FL 34475",68506,1576474979,2026604966,,65.27
node,4117461931,29.6398844,-82.4468753,1324,Southwest 98th Street,,Gainesville,FL,,US,"1324 Southwest 98th Street, Gainesville FL, US",102250,84902461,84904226,Southwest 99th Street;Southwest 98th Street;Southwest 9th Place,65.28
node,7776303933,29.7461375,-82.2286868,9920,Northeast Waldo Road,,Gainesville,FL,32609,,"9920 Northeast Waldo Road, Gainesville FL 32609",107874,2166438632,2166438628,Waldo Road,65.3
node,4165893689,29.631234,-82.4503326,10444,Southwest 24th Avenue,,Gainesville,FL,,US,"10444 Southwest 24th Avenue, Gainesville FL, US",110914,6054747021,6054747018,Southwest 24th Avenue,65.39
node,13485226884,29.1269601,-82.2191014,6150,SW 60th Ave,1525,Ocala,FL,34474,,"6150 SW 60th Ave #1525, Ocala FL 34474",72349,3605917109,3605917104,Southwest 60th Avenue,65.42
way,943137388,29.183372118743197,-82.14170578961665,402,South Pine Ave,,Ocala,FL,34471,,"402 South Pine Ave, Ocala FL 34471",4927,98805332,3469923677,Southwest 5th Avenue,65.5
node,13515534089,29.1387371,-82.1885877,4850,Southwest 40th Avenue,604,Ocala,FL,34474,,"4850 Southwest 40th Avenue #604, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,65.53
way,415525140,29.64477681533332,-82.46862124561993,11827,Southwest 8th Avenue,,Gainesville,FL,,US,"11827 Southwest 8th Avenue, Gainesville FL, US",109630,4072506882,6576562100,Southwest 8th Avenue,65.54
node,13515534090,29.1387259,-82.1885879,4850,Southwest 40th Avenue,608,Ocala,FL,34474,,"4850 Southwest 40th Avenue #608, Ocala FL 34474",72628,3816514507,13644595162,Southwest 40th Avenue,65.55
way,150821681,29.643387033808743,-82.34760925293226,946,Center Drive,,Gainesville,FL,32611,,"946 Center Drive, Gainesville FL 32611",97676,84869333,84909959,Center Drive,65.57
way,259926056,29.646926470751048,-82.36151482882404,629,Corry Circle,,Gainesville,FL,32612,,"629 Corry Circle, Gainesville FL 32612",86228,84747907,84869123,Corry Circle,65.58
