node_id,lat,lon,incident_streets
98776045,29.236516,-81.855487,
98776160,29.022929,-81.909926,
98776457,29.2934153,-81.9131665,
98776506,29.2836608,-81.9058559,
98776533,29.279057,-81.90164,Northeast 152nd Court
98776591,29.1812068,-82.0868108,Southeast 36th Avenue;Southeast 6th Street
98776755,29.077101,-82.0748582,Southeast 100th Street
98776810,29.1993657,-82.0834122,East Silver Springs Boulevard
98777026,29.0505999,-81.6446654,Southeast 309th Court
98777030,29.1066418,-81.6485866,
98777035,29.10756,-81.647948,
98777169,28.9808223,-81.7319583,Southeast 255 Avenue
98777268,29.1423814,-81.7082534,National Forest Road 599-1
98777281,29.1782625,-81.7089696,
98777301,29.1437164,-81.6416196,National Forest Road 562-1
98777308,29.1433379,-81.6441062,
98777309,29.1433955,-81.6435323,
98777322,29.1425206,-81.6444114,
98777332,29.0594485,-82.0648051,Southeast 55th Avenue Road
98777334,29.0594348,-82.0656607,
98777388,29.1189048,-81.9100419,Southeast 137th Avenue Road;Southeast 146th Terrace
98777400,29.1231272,-81.9078371,Southeast 146th Terrace;Southeast 149th Court Road
98777503,29.281,-81.915624,Northeast 144th Terrace;Northeast 144th Terrace;Northeast 89th Lane
98777525,29.281852,-81.919162,
98777614,29.1284757,-81.8467517,Southeast 184th Terrace;Southeast 58th Place
98777639,29.2675234,-81.9184382,Salt Springs Highway
98777644,29.267272,-81.914087,
98777706,29.26781,-82.099243,Northeast 27 Terrace
98777865,29.1402188,-81.8839762,Southeast 162nd Court;Southeast 47th Place;Southeast 161st Terrace
98777989,29.0037446,-82.130044,Southeast 150th Street
98778000,29.003692,-82.128137,Southeast 150th Street
98778005,29.001967,-82.12893,
98778174,29.0586563,-81.9107041,Guava Track Pass;Southeast 113th Street Road
98778178,29.0585791,-81.9122239,Guava Track Pass;Guave Track Run
98778180,29.0585629,-81.9123602,Guava Track Pass
98778188,29.0578766,-81.9083681,Guava Lane;Guava Terrace Run
98778189,29.0583648,-81.9091207,Guava Terrace;Guava Terrace Run
98778467,29.1531326,-82.0553016,Southeast 35th Street;Southeast 56th Terrace;Southeast 37th Place
98778469,29.1530547,-82.0538201,Southeast 58th Avenue
98778580,29.1115283,-81.8564453,Sellers Road
98778585,29.110077,-81.858003,
98778624,29.0964412,-81.8938569,
98778726,29.0629903,-81.9561565,Locust Run;Locust Run Crs
98778810,28.9690777,-81.9564607,173rd Lane Road;Southeast 116th Court Road
98778935,29.2200098,-82.11416,Northeast 17th Terrace
98778975,29.1068667,-81.7526238,
98779174,29.20849,-81.900547,Northeast 152nd Court
98779211,29.3265361,-81.9696985,
98779256,29.1150568,-82.0029766,
98779274,29.1180295,-82.0016979,Midway Drive
98779277,29.1180089,-82.001958,
98779427,29.0912614,-81.8268898,Southeast 90th Place;Southeast 90th Street
98779430,29.0902824,-81.8268673,Southeast 196th Terrace;Southeast 91 Street;Southeast 197th Avenue
98779458,29.0714778,-81.9506295,Locust Terrace Place;Locust Terrace Run
98779460,29.0714778,-81.9501216,Locust Terrace Run
98779467,29.0762046,-81.9534368,58th Avenue;Locust Loop Trace;Locust Terrace Pass
98779468,29.0765952,-81.9534367,
98779523,29.1066716,-81.7888085,
98780667,29.2922957,-81.850563,Nfr 61;Nfs 67
98780813,29.0974407,-81.8715947,Southeast 170th Avenue Road
98780814,29.0963734,-81.872762,
98780876,28.9964567,-82.1324063,Southeast 155th Street
98780878,29.000074,-82.132835,
98781008,29.2674071,-81.8865759,North Highway 314A
98781033,29.2738019,-81.8929146,Salt Springs Highway
98781334,29.0038983,-81.6754397,Southeast 150th Street
98781486,29.2921032,-82.0954389,Northeast 97th Street Road
98781492,29.039733,-81.9407537,
98781496,29.0395844,-81.9415895,
98781498,29.0394942,-81.9420797,
98781600,29.0112906,-82.0414683,Nathan Mayo Highway;Southeast 145th Street
98781826,29.1090553,-82.0325974,Willow Road
98781836,29.1105,-82.0313529,Water Track
98781877,29.020055,-81.877793,
98781879,29.0198454,-81.8754647,Fisher Road
98781888,29.2026864,-82.0696476,Northeast 14th Place;Northeast 47th Court;Northeast 47th Court;Northeast 49th Avenue;Northeast 16th Street
98781980,29.0622494,-81.9956726,Southeast 110th Street;Southeast 95th Avenue Road
98781981,29.0622618,-81.9948758,
98782041,29.1352872,-81.9259219,Southeast 137th Avenue Road;Southeast 47th Street Road
98782062,29.2319738,-81.9377499,Northeast 44th Lane;Northeast 44th Street;Northeast 45th Place;Northeast 130th Court
98782238,29.1417417,-81.7560755,Half Moon South;National Forest Road 599-1
98782255,29.1775407,-81.7562997,Half Moon South
98782321,29.01292,-82.1543159,Southwest 20th Avenue Road
98782456,29.061661,-82.044535,
98782458,29.061784,-82.044534,Southeast George Road
98782460,29.0621397,-82.0445479,Southeast 110th Street
98782709,29.1021696,-82.0103964,Southeast Maricamp Road
98782711,29.1031584,-82.0091884,Pine Track
98782939,29.2266034,-81.9370336,Northeast 131st Terrace;Northeast 38th Lane;Northeast 39th Place;Northeast 41st Street;Northeast 132nd Court;Northeast 41st Street;Northeast 39th Place;Northeast 132nd Court
98783029,29.1253923,-82.0424279,Pine Trace Loop
98783031,29.1262119,-82.0422543,Pine Track Loop
98783037,28.9860377,-81.7320432,Marion Sand Road;Southeast 255 Avenue
98783132,28.9832271,-81.9251028,Southeast 137th Court;Southeast 164th Street
98783319,29.014643,-81.9140495,Southeast 143 Lane;Southeast 143rd Terrace;Southeast 143rd Street
98783330,29.015346,-81.914073,
98783483,29.2593331,-82.094021,Northeast 36th Avenue Road;Northeast 36th Avenue Road;Northeast 36 Avenue;Northeast 70th Street
98783647,29.00369,-82.127588,Southeast 150th Street
98783649,29.001914,-82.127985,
98783650,29.003689,-82.127131,Southeast 150th Street
98783651,29.002287,-82.127436,
98783657,29.003688,-82.126765,Southeast 150th Street
98783660,29.003009,-82.12679,
98783664,29.000874,-82.127497,
98783672,28.9747448,-82.0722826,Southeast 45th Court
98783817,29.0233551,-81.9831401,Southeast 136th Lane
98783846,29.057548,-81.9038957,Southeast 113th Street Road
98783900,29.0528401,-81.8950953,Guava Pass Drive
98783905,29.0527822,-81.8930946,Guava Place
98783978,29.3344103,-81.7554686,Northeast 240th Court;Salt Springs Highway
98783990,28.98646,-82.0536691,Southeast 58th Avenue
98783994,28.9898343,-81.7357764,Southeast 252nd Terrace
98784015,28.9982268,-81.7041857,Nicatoon Retreat Road
98784025,28.9869699,-82.0944917,Southeast 160th Lane Road
98784031,29.1582609,-82.06252,Southeast 30th Street;Southeast 52nd Avenue
98784033,29.1572741,-82.062533,Southeast 31st Street;Southeast 50th Court;Southeast 32nd Street
98784205,29.0481053,-81.9038462,Guava Pass;Guava Pass Drive
98784405,29.081751,-81.639838,Southeast 309th Terrace;Southeast 96th Lane
98784424,29.0184214,-81.9044412,Southeast 140 Street;Southeast 140th Street;Southeast 140 Street
98784425,29.018504,-81.90434,
98784544,29.0554761,-81.9078802,Lake Fay Avenue;Southeast 113th Street Road
98784546,29.0556338,-81.9100057,Guava Lane;Southeast 113th Street Road
98784549,29.0557421,-81.911227,Guava Terrace;Southeast 113th Street Road
98784556,28.9688702,-81.9658895,Southeast 112th Avenue;Southeast 112th Court;Southeast 174th Street;Southeast 174th Street
98784557,28.968917,-81.9665451,Southeast 111th Terrace;Southeast 174th Loop;Southeast 174th Street
98784654,29.2187957,-81.9093956,Northeast 147th Terrace
98784668,29.1930117,-81.8858892,Northeast 6th Street
98784670,29.1936153,-81.8867476,Northeast 6th Place
98784922,29.0835677,-81.8838259,Oklawaha and Moss Bluff Highway
98784926,29.081205,-81.8828486,
98785088,29.2647532,-81.8701052,Northeast 170th Avenue
98785090,29.263443,-81.871243,
98785116,29.2724044,-82.1323154,West Anthony Road
98785123,29.2721898,-82.1261703,
98785220,29.1559014,-82.1220776,Southeast 11th Terrace
98785221,29.1556175,-82.1218287,Southeast 11th Terrace;Southeast 32nd Street
98785224,29.1553281,-82.1215858,Southeast 11th Terrace
98785226,29.1379226,-82.0722466,Southeast 44th Circle;Southeast 48th Place Road
98785338,29.0407762,-81.9227018,Southeast 124th Street;Southeast 139th Court
98785738,29.265119,-81.869203,
98785742,29.264441,-81.869598,Northeast 170th Avenue
98785746,29.26325,-81.870911,
98785767,29.1805174,-81.8752222,Southeast 167th Court Road;Southeast 6 Lane;Southeast 6th Lane
98785782,28.9964548,-82.1329874,Southeast 155th Street
98785784,28.997246,-82.133049,
98785927,28.994047,-81.7041306,Nicatoon Retreat Road;Nicatoon Retreat Road;Southeast 162nd Place;Southeast 275th Court;Southeast 275th Avenue;Southeast 162nd Place;Southeast 275th Avenue;Southeast 275th Court;Nicatoon Retreat Road
98785946,28.995421,-81.706939,
98786016,29.237887,-81.965511,Nfs 55;Northeast 52nd Place Road;Northeast 112th Avenue
98786018,29.241601,-81.966441,
98786042,29.2801085,-82.0369751,Northeast 90th Street Road
98786043,29.282287,-82.0370067,
98786055,29.279429,-82.039413,Northeast 90th Street Road
98786057,29.281468,-82.039475,
98786090,29.2846302,-82.0533512,Northeast 58th Avenue;Northeast 90th Street Road;Northeast 97th Street Road
98786197,29.0900714,-82.0031428,Southeast 87th Terrace;Southeast 90th Avenue Road
98786199,29.0898785,-82.0031199,
98786529,29.2443832,-81.6479045,
98786552,28.9724327,-81.9874891,171st Street
98786554,28.997128,-81.856267,Southeast 156th Place Road
98786556,28.998073,-81.856184,
98786628,29.1023944,-82.0724802,Juniper Loop Court;Juniper Road
98786756,29.1276668,-82.0267447,Hemlock Road
98786758,29.1281106,-82.0260794,Hemlock Loop Court;Hemlock Pass
98786805,29.0516108,-81.9110088,Bay Place Lane;Lake Fay Avenue
98786815,29.0574943,-81.8822709,Fisher Lane;Fisher Run;Fisher Run Trace;Fisher Run
98786817,29.0581807,-81.8806778,Fisher Course;Fisher Lane
98786821,29.0541712,-81.9137723,Guava Terrace;Guava Terrace Lane
98786823,29.054851,-81.9137822,Guava Terrace Lane
98787029,29.1621909,-82.1466564,Southwest 29th Street
98787033,28.986442,-82.1020065,Southeast 162nd Place Road
98787042,29.0410096,-81.9395509,Ocala Road;Southeast 128th Terrace
98787270,29.0626965,-81.9618722,Locust Drive Track;Locust Run Circle
98787347,29.03933,-81.921939,Southeast 140th Avenue
98787444,29.0623271,-82.0364002,Southeast 110th Street Road;Southeast 110th Street Road;Southeast 70th Avenue
98787732,29.1830878,-81.7123952,
98787780,29.280086,-81.913784,Northeast 146th Avenue
98787785,29.280325,-81.912047,
98787834,29.279329,-81.913608,Northeast 146th Avenue;Northeast 146th Avenue;Northeast 88th Street;Northeast 147th Court;Northeast 88th Street;Northeast 146th Avenue;Northeast 147th Court
98787835,29.279421,-81.912653,
98787837,29.279703,-81.912047,
98787904,29.0199998,-81.9921472,Southeast 137th Street Road;Southeast 96th Circle;Southwest 97th Avenue
98787923,29.0812303,-81.8862872,Oklawaha and Moss Bluff Highway
98788105,29.136143,-81.854121,Southeast 180th Avenue;Southeast 51st Street
98788107,29.136114,-81.853943,
98788109,29.126877,-82.0223088,Hemlock Trail
98788111,29.1263363,-82.0217941,
98788785,29.1398516,-81.8838951,Southeast 162nd Court;Southeast 49th Street Road
98788860,29.000154,-82.12591,
98788873,29.003682,-82.124202,Southeast 150th Street
98788874,29.000287,-82.12405,
98788957,29.2351638,-82.1316978,Northeast 4th Avenue
98788993,29.0543576,-81.9087429,Bay Place Court;Lake Fay Avenue
98788999,29.0541467,-81.9113427,Bay Place;Bay Place Court
98789300,28.9821106,-82.0740581,Southeast County Road 42
98789301,28.988213,-82.073661,
98789363,29.2573432,-82.1033766,Northeast 25th Avenue
98789364,29.2573526,-82.1048982,
98789368,29.2520209,-82.1020709,Northeast 26th Avenue;Northeast 63rd Street
98789422,29.0480792,-81.9027423,Guava Pass;Guava Pass Court
98789426,29.0496227,-81.9025664,Fisher Lane Crossing;Guava Pass Court
98789706,29.0598576,-81.8798242,113th Street Road
98789709,29.058803,-81.8792481,Fisher Court;Fisher Lane
98789728,29.0772014,-81.9992692,Spruce Pass
98789881,29.1124713,-81.8573744,Sellers Road
98789882,29.111515,-81.858599,
98789898,29.0825588,-81.9709918,Locust Pass Trace
98789900,29.0843756,-81.9705945,Locust Road
98790049,29.1159192,-82.0478866,Willow Road
98790050,29.1166827,-82.0467468,Dogwood Loop
98790063,29.1187792,-82.0447178,Cedar Terrace;Dogwood Loop
98790090,29.0674585,-81.8379602,Southeast 106 Place;Southeast 189th Terrace
98790098,29.072923,-81.832934,National Forest Road 591
98790194,29.1674136,-82.0588077,Southeast 21st Lane;Southeast 21st Lane;Southeast 52nd Court;Southeast 54th Terrace;Southeast 18th Lane
98790197,29.1121253,-81.8570461,Sellers Road
98790198,29.112637,-81.856529,
98790210,29.1116902,-81.8566139,Sellers Road
98790212,29.111967,-81.856232,
98790238,29.0746571,-81.8850637,North Mullberry Drive
98790356,29.1356159,-82.0272949,Fir Trail Court;Fir Trail Track
98790358,29.1346274,-82.0277373,Fir Trail Court
98790362,29.1353071,-82.0264418,Fir Trail Trace;Fir Trail Track
98790363,29.1343032,-82.0268689,Fir Trail Trace
98790680,29.181199,-81.830621,
98790719,29.263724,-81.868973,Northeast 170th Avenue
98790720,29.262889,-81.869639,
98790727,29.2524442,-81.8664147,North F 96 Road
98790737,29.250253,-81.870575,
98790803,29.1135967,-81.8585394,Sellers Road;Southeast 177th Court
98790815,28.9964579,-82.1342489,Southeast 155th Street
98790822,29.0554586,-81.884844,Fisher Run Trace;Guava Track
98790828,29.0535295,-81.8846297,Guava Pass Terrace
98790843,29.165217,-82.0578152,Southeast 22nd Place;Southeast 23rd Lane;Southeast 55th Avenue;Southeast 55th Avenue;Southeast 55th Avenue;Southeast 23rd Lane
98790878,29.2334708,-82.0916149,Northeast 33rd Avenue;Northeast 45th Street
98790898,29.2316659,-82.0951869,Northeast 30th Court;Northeast 43rd Place
98790900,29.2322441,-82.0951713,
98790972,29.234269,-81.966268,Northeast 112th Avenue
98790973,29.233933,-81.962633,Northeast 114th Terrace
98791161,29.399766,-82.1140401,Northeast Jacksonville Road
98791402,29.025636,-81.900891,Southeast 135 Street
98791408,29.026705,-81.900662,
98791415,29.027975,-81.899574,
98791430,29.028009,-81.901569,
98791619,29.118243,-82.0430141,Dogwood Drive Course
98791647,29.0531528,-81.9113829,Bay Place Lane;Guava Terrace Court
98791654,29.0542293,-81.9127182,Guava Terrace;Guava Terrace Court
98791663,29.0561014,-81.9117387,Guava Track Way;Southeast 113th Street Road
98791665,29.0559056,-81.9122551,Guava Track Way
98791961,29.2009416,-82.0894352,Northeast 14th Street;Northeast 34th Avenue
98792093,29.0828782,-81.6423001,Southeast 308th Avenue;Southeast 308th Court;Southeast 95th Lane
98792308,29.16883,-82.142273,Southwest 19th Street
98792420,29.0038614,-81.7127456,
98792431,29.002451,-81.713256,
98792448,29.279279,-81.911974,
98792571,29.0860167,-82.0097818,Cypress Road
98792574,29.086406,-82.0103154,Ash Pass;Ash Pass Run
98792646,29.0038925,-81.6746901,Southeast 150th Street;Southeast 291st Avenue
98792986,29.263734,-81.944178,
98793332,28.9930502,-81.725885,
98793337,28.9931485,-81.7252817,Southeast 258th Avenue Road
98793573,29.0331346,-81.828242,506
98793575,29.032189,-81.82793,
98794190,29.048788,-81.9003138,Guava Pass;Guava Trace Run
98794192,29.0498617,-81.9003485,Fisher Lane Crossing;Guava Trace Run
98794198,29.0523509,-81.9052489,Bay Road;Magnolia Pass
98794280,29.009808,-81.805948,Southeast 211th Avenue
98794285,29.0096954,-81.8073674,Southeast 145th Lane
98794796,29.1800083,-81.8296215,
98794845,29.1173322,-82.0426163,Dogwood Drive Course;Pine Course
98794856,29.1176296,-82.0417539,Pine Road
98794887,29.2152337,-82.1429509,Northwest 28th Street
98794889,29.2158292,-82.1429461,
98794893,29.2152503,-82.1410723,Northwest 28th Street
98794927,29.233405,-81.923604,Northeast 46th Street;Northeast 46th Street;Northeast 145th Avenue Road
98794936,29.230986,-81.923732,
98794942,29.1143493,-82.0339289,Pine Course Run;Pine Course Trail
98794943,29.1147599,-82.0347162,Pine Course;Pine Course Run
98795091,29.2202314,-82.1059926,Northeast 23rd Avenue;Northeast 32nd Place
98795093,29.2202243,-82.1049489,Northeast 23rd Court;Northeast 24th Terrace;Northeast 32nd Place;Northeast 32nd Street;Northeast 32nd Place;Northeast 32nd Street;Northeast 32nd Place;Northeast 24th Terrace
98795099,29.2202694,-82.124555,Northeast 32nd Place;Northeast Jacksonville Road
98795103,29.220153,-82.119714,Northeast 14th Avenue;Northeast 32nd Place
98795106,29.2219834,-82.1023849,Northeast 32nd Place;Northeast 34 Street
98795115,29.2204378,-82.1007097,Northeast 26th Court;Northeast 32nd Place
98795117,29.220445,-82.0998641,Northeast 26th Terrace;Northeast 31st Place;Northeast 32nd Place
98795119,29.2204468,-82.0995422,Northeast 27th Avenue;Northeast 32nd Place
98795124,29.220445,-82.0984283,Northeast 28th Avenue;Northeast 32nd Place
98795126,29.220445,-82.0975622,Northeast 32nd Place
98795141,29.233197,-81.8702756,Northeast 170th Terrace
98795144,29.2319804,-81.8702865,Northeast 170th Terrace;Northeast 43rd Place
98795146,29.2307517,-81.8703416,Northeast 170th Terrace
98795151,29.1692998,-82.1055936,Southeast 18th Circle;Southeast 19th Circle
98795160,29.1702707,-82.1067959,Southeast 18th Circle
98795165,29.1685745,-82.1050562,Southeast 18th Circle
98795170,29.1685968,-82.1047055,Southeast 18th Circle
98795171,29.1687869,-82.1042347,Southeast 17th Circle;Southeast 18th Circle
98795173,29.1688176,-82.1038788,Southeast 17th Circle;Southeast 18th Circle
98795196,29.1683113,-82.1048357,Southeast 18th Circle
98795204,29.1689708,-82.1052319,Southeast 18th Circle;Southeast 24th Avenue
98795256,29.0826542,-81.968685,Locust Lane;Locust Lp Drive
98795258,29.083216,-81.967343,Locust Lp Drive;Locust Road
98795261,29.0849269,-81.965381,Locust Lane Way;Locust Lp Drive
98795278,29.193777,-81.921251,Northeast 140th Avenue;Northeast 5th Lane
98795282,29.1297256,-82.0284741,Bahia Trace;Hemlock Road
98795284,29.1302552,-82.0279354,Bahia Trace;Hemlock Lane
